,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
147,Matteo Darmian,it ITA,DF,Parma,29,1989,33.0,30.0,2685.0,1.0,1.0,0.0,0.0,6.0,0.0,0.03,0.03,0.07,0.03,0.07,0.8,0.8,0.8,0.03,0.03,0.05,0.03,0.05,29.8,7.0,2.0,0.0,28.6,0.23,0.07,0.14,0.5,0.12,0.2,0.2,1208.0,1521.0,79.4,23692.0,9620.0,11.0,52.0,21.2,925.0,1050.0,88.1,272.0,419.0,64.9,0.2,12.0,91.0,11.0,4.0,189.0,1220.0,301.0,21.0,0.0,175.0,35.0,45.0,0.0,0.0,0.0,0.0,830.0,345.0,346.0,170.0,998.0,42.0,280.0,9.0,5.0,31.0,27.0,48.0,39.0,1.31,28.0,6.0,1.0,1.0,3.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,72.0,39.0,44.0,25.0,3.0,33.0,77.0,42.9,44.0,477.0,127.0,26.6,247.0,160.0,70.0,73.0,20.0,0.0,53.0,25.0,84.0,0.0,1828.0,124.0,682.0,875.0,364.0,33.0,1540.0,14.0,30.0,46.7,14.0,0.0,1022.0,4754.0,2915.0,1101.0,1017.0,92.4,9.0,16.0,0.0,38.0,45.0,3.0,0.0,1.0,0.0,254.0,33.0,33.0,50.0
148,Paweł Dawidowicz,pl POL,DF,Hellas Verona,24,1995,15.0,7.0,693.0,1.0,0.0,0.0,0.0,4.0,2.0,0.13,0.0,0.13,0.13,0.13,0.4,0.4,0.0,0.05,0.0,0.05,0.05,0.05,7.7,4.0,1.0,0.0,25.0,0.52,0.13,0.25,1.0,0.1,0.6,0.6,366.0,407.0,89.9,7310.0,2141.0,6.0,8.0,75.0,261.0,281.0,92.9,99.0,118.0,83.9,0.0,0.0,18.0,1.0,0.0,30.0,388.0,19.0,16.0,0.0,51.0,8.0,2.0,0.0,0.0,0.0,0.0,324.0,43.0,40.0,182.0,199.0,13.0,3.0,0.0,2.0,6.0,3.0,3.0,5.0,0.65,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,11.0,5.0,1.0,6.0,13.0,46.2,7.0,114.0,34.0,29.8,65.0,42.0,7.0,11.0,6.0,0.0,5.0,12.0,53.0,0.0,506.0,66.0,238.0,262.0,47.0,5.0,487.0,4.0,5.0,80.0,4.0,0.0,326.0,1852.0,1266.0,335.0,325.0,97.0,5.0,0.0,1.0,19.0,8.0,1.0,0.0,1.0,0.0,66.0,26.0,13.0,66.7
149,Sebastien De Maio,fr FRA,DF,Udinese,32,1987,21.0,17.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.05,0.0,0.05,0.05,0.05,16.7,9.0,3.0,0.0,33.3,0.54,0.18,0.0,0.0,0.1,-0.9,-0.9,533.0,661.0,80.6,11243.0,3817.0,5.0,16.0,31.3,368.0,415.0,88.7,160.0,230.0,69.6,0.0,0.0,18.0,3.0,1.0,38.0,628.0,33.0,24.0,0.0,67.0,15.0,6.0,0.0,0.0,0.0,0.0,451.0,83.0,127.0,59.0,536.0,38.0,9.0,4.0,3.0,15.0,7.0,12.0,5.0,0.3,5.0,0.0,0.0,0.0,0.0,3.0,0.18,3.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,15.0,5.0,1.0,7.0,12.0,58.3,5.0,144.0,46.0,31.9,95.0,43.0,6.0,44.0,23.0,0.0,21.0,34.0,94.0,2.0,850.0,136.0,523.0,338.0,43.0,11.0,818.0,2.0,3.0,66.7,2.0,0.0,465.0,2759.0,1423.0,487.0,472.0,96.9,2.0,3.0,0.0,10.0,8.0,3.0,0.0,0.0,0.0,155.0,41.0,31.0,56.9
150,Rodrigo De Paul,ar ARG,MF,Udinese,25,1994,34.0,33.0,2822.0,7.0,6.0,0.0,0.0,5.0,1.0,0.22,0.19,0.41,0.22,0.41,5.3,5.3,6.9,0.17,0.22,0.39,0.17,0.39,31.4,86.0,30.0,3.0,34.9,2.74,0.96,0.08,0.23,0.06,1.7,1.7,1377.0,1843.0,74.7,28748.0,7936.0,35.0,74.0,47.3,945.0,1114.0,84.8,397.0,655.0,60.6,-0.9,71.0,132.0,66.0,20.0,237.0,1611.0,232.0,92.0,3.0,259.0,149.0,239.0,117.0,42.0,34.0,2.0,1109.0,281.0,453.0,70.0,1715.0,23.0,22.0,11.0,9.0,36.0,26.0,56.0,137.0,4.37,95.0,27.0,6.0,4.0,5.0,15.0,0.48,6.0,4.0,2.0,2.0,1.0,0.0,63.0,37.0,36.0,20.0,7.0,21.0,74.0,28.4,53.0,693.0,186.0,26.8,290.0,285.0,118.0,51.0,6.0,0.0,45.0,28.0,10.0,0.0,2268.0,26.0,383.0,1171.0,958.0,96.0,2062.0,55.0,96.0,57.3,61.0,5.0,1649.0,13610.0,8597.0,1808.0,1617.0,89.4,49.0,58.0,0.0,33.0,76.0,2.0,0.0,0.0,0.0,265.0,2.0,11.0,15.4
151,Mattia De Sciglio,it ITA,DF,Juventus,26,1992,9.0,6.0,471.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,5.2,1.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.03,0.0,0.0,283.0,344.0,82.3,5053.0,1737.0,2.0,14.0,14.3,233.0,255.0,91.4,48.0,75.0,64.0,-0.1,2.0,19.0,5.0,0.0,32.0,292.0,52.0,7.0,0.0,56.0,6.0,9.0,0.0,0.0,0.0,0.0,223.0,62.0,59.0,87.0,198.0,9.0,45.0,2.0,0.0,10.0,7.0,14.0,11.0,2.1,8.0,0.0,2.0,0.0,1.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,7.0,4.0,0.0,6.0,12.0,50.0,6.0,48.0,16.0,33.3,23.0,20.0,5.0,12.0,1.0,0.0,11.0,8.0,15.0,0.0,400.0,15.0,122.0,223.0,76.0,5.0,350.0,8.0,11.0,72.7,8.0,0.0,258.0,1452.0,749.0,272.0,260.0,95.6,7.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,7.0,8.0,46.7
152,Lorenzo De Silvestri,it ITA,DF,Torino,31,1988,29.0,28.0,2243.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.08,0.06,0.14,0.08,0.14,24.9,23.0,5.0,0.0,21.7,0.92,0.2,0.0,0.0,0.09,-2.0,-2.0,693.0,959.0,72.3,11993.0,4997.0,8.0,45.0,17.8,580.0,697.0,83.2,105.0,217.0,48.4,-1.6,18.0,46.0,23.0,17.0,140.0,777.0,182.0,9.0,0.0,124.0,22.0,81.0,0.0,0.0,0.0,0.0,444.0,196.0,319.0,82.0,603.0,61.0,173.0,0.0,4.0,9.0,15.0,46.0,33.0,1.32,27.0,3.0,1.0,1.0,1.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,16.0,9.0,4.0,9.0,3.0,11.0,32.0,34.4,21.0,235.0,62.0,26.4,77.0,91.0,67.0,46.0,7.0,0.0,39.0,20.0,86.0,0.0,1196.0,89.0,302.0,532.0,423.0,66.0,1015.0,6.0,14.0,42.9,6.0,0.0,619.0,3700.0,2084.0,885.0,724.0,81.8,24.0,17.0,0.0,34.0,15.0,7.0,0.0,1.0,0.0,120.0,59.0,41.0,59.0
153,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,28,1991,17.0,9.0,980.0,3.0,3.0,1.0,1.0,1.0,0.0,0.28,0.28,0.55,0.18,0.46,3.2,2.5,1.4,0.3,0.13,0.42,0.23,0.35,10.9,20.0,8.0,0.0,40.0,1.84,0.73,0.1,0.25,0.12,-0.2,-0.5,305.0,342.0,89.2,4157.0,633.0,11.0,18.0,61.1,272.0,296.0,91.9,22.0,28.0,78.6,1.6,8.0,12.0,7.0,0.0,17.0,322.0,20.0,1.0,1.0,93.0,2.0,4.0,1.0,0.0,1.0,0.0,286.0,43.0,13.0,292.0,34.0,5.0,2.0,4.0,1.0,4.0,6.0,5.0,24.0,2.2,17.0,0.0,3.0,1.0,3.0,6.0,0.55,4.0,0.0,1.0,1.0,0.0,0.0,11.0,9.0,4.0,5.0,2.0,3.0,16.0,18.8,13.0,226.0,60.0,26.5,30.0,104.0,92.0,14.0,0.0,0.0,14.0,3.0,6.0,0.0,452.0,7.0,42.0,250.0,200.0,33.0,432.0,12.0,17.0,70.6,14.0,0.0,340.0,2303.0,1124.0,462.0,330.0,71.4,17.0,17.0,0.0,16.0,12.0,4.0,0.0,0.0,0.0,57.0,6.0,22.0,21.4
154,Alessandro Deiola,it ITA,MF,Cagliari,23,1995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155,Alessandro Deiola,it ITA,MF,Lecce,23,1995,10.0,8.0,717.0,1.0,1.0,0.0,0.0,3.0,0.0,0.13,0.13,0.25,0.13,0.25,0.4,0.4,0.3,0.06,0.03,0.09,0.06,0.09,8.0,9.0,2.0,0.0,22.2,1.13,0.25,0.11,0.5,0.05,0.6,0.6,224.0,296.0,75.7,4563.0,1011.0,1.0,9.0,11.1,162.0,203.0,79.8,61.0,84.0,72.6,0.7,9.0,11.0,5.0,1.0,22.0,285.0,11.0,10.0,1.0,35.0,15.0,10.0,0.0,0.0,0.0,0.0,174.0,64.0,58.0,30.0,248.0,16.0,0.0,0.0,1.0,9.0,9.0,11.0,13.0,1.63,12.0,0.0,0.0,0.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,8.0,11.0,0.0,10.0,21.0,47.6,11.0,152.0,45.0,29.6,62.0,69.0,21.0,15.0,4.0,0.0,11.0,7.0,19.0,0.0,383.0,28.0,127.0,208.0,67.0,13.0,373.0,10.0,14.0,71.4,11.0,0.0,233.0,1205.0,572.0,268.0,239.0,89.2,4.0,8.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,72.0,2.0,6.0,25.0
156,Cristian Dell'Orco,it ITA,DF,Lecce,25,1994,14.0,11.0,1007.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.5,0.0,0.04,0.04,0.0,0.04,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,556.0,79.9,8924.0,3445.0,6.0,19.0,31.6,341.0,391.0,87.2,97.0,146.0,66.4,0.5,6.0,22.0,12.0,9.0,60.0,492.0,64.0,13.0,0.0,71.0,16.0,28.0,1.0,1.0,0.0,0.0,322.0,80.0,154.0,430.0,49.0,13.0,50.0,1.0,0.0,11.0,9.0,18.0,17.0,1.52,16.0,1.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,23.0,5.0,2.0,10.0,17.0,58.8,7.0,118.0,37.0,31.4,63.0,36.0,19.0,20.0,6.0,0.0,14.0,17.0,37.0,0.0,672.0,64.0,293.0,295.0,130.0,7.0,611.0,4.0,11.0,36.4,5.0,1.0,403.0,2362.0,1480.0,439.0,421.0,95.9,0.0,10.0,1.0,16.0,9.0,0.0,0.0,0.0,0.0,84.0,24.0,11.0,68.6
157,Merih Demiral,tr TUR,DF,Juventus,21,1998,6.0,5.0,418.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22,0.22,0.43,0.22,0.43,0.4,0.4,0.3,0.09,0.06,0.14,0.09,0.14,4.6,2.0,1.0,0.0,50.0,0.43,0.22,0.5,1.0,0.2,0.6,0.6,290.0,306.0,94.8,5505.0,1403.0,6.0,8.0,75.0,235.0,241.0,97.5,49.0,57.0,86.0,0.7,1.0,3.0,2.0,0.0,13.0,304.0,2.0,2.0,0.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,266.0,19.0,21.0,36.0,250.0,10.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,8.0,3.0,0.0,3.0,5.0,60.0,2.0,34.0,10.0,29.4,22.0,9.0,3.0,7.0,5.0,1.0,2.0,4.0,29.0,0.0,358.0,51.0,184.0,181.0,11.0,4.0,356.0,0.0,1.0,0.0,0.0,0.0,237.0,1259.0,536.0,270.0,266.0,98.5,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,39.0,22.0,6.0,78.6
158,Diego Demme,de GER,MF,Napoli,27,1991,15.0,10.0,902.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1,0.0,0.1,0.1,0.1,0.3,0.3,0.4,0.03,0.04,0.07,0.03,0.07,10.0,4.0,1.0,0.0,25.0,0.4,0.1,0.25,1.0,0.08,0.7,0.7,715.0,782.0,91.4,13894.0,2501.0,13.0,23.0,56.5,534.0,576.0,92.7,168.0,183.0,91.8,-0.4,9.0,93.0,8.0,1.0,48.0,766.0,16.0,15.0,4.0,110.0,16.0,3.0,0.0,0.0,0.0,0.0,622.0,93.0,67.0,111.0,656.0,10.0,1.0,1.0,3.0,7.0,7.0,14.0,18.0,1.8,17.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,15.0,4.0,2.0,9.0,28.0,32.1,19.0,201.0,57.0,28.4,80.0,92.0,29.0,8.0,1.0,0.0,7.0,10.0,12.0,0.0,850.0,36.0,193.0,524.0,195.0,7.0,835.0,3.0,4.0,75.0,3.0,0.0,638.0,3087.0,1388.0,717.0,695.0,96.9,4.0,10.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,85.0,5.0,9.0,35.7
159,Stefano Denswil,nl NED,DF,Bologna,26,1993,26.0,25.0,2240.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.04,0.04,0.0,0.04,1.1,1.1,0.5,0.05,0.02,0.06,0.05,0.06,24.9,10.0,1.0,0.0,10.0,0.4,0.04,0.0,0.0,0.11,-1.1,-1.1,1092.0,1266.0,86.3,22657.0,8162.0,7.0,20.0,35.0,793.0,868.0,91.4,292.0,378.0,77.2,0.5,9.0,90.0,8.0,0.0,104.0,1139.0,127.0,50.0,0.0,138.0,24.0,7.0,0.0,0.0,0.0,0.0,938.0,113.0,215.0,857.0,265.0,40.0,77.0,4.0,9.0,10.0,12.0,19.0,24.0,0.96,19.0,1.0,0.0,1.0,3.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,32.0,18.0,3.0,30.0,48.0,62.5,18.0,281.0,80.0,28.5,140.0,108.0,33.0,50.0,10.0,0.0,40.0,32.0,112.0,2.0,1519.0,160.0,692.0,796.0,142.0,17.0,1400.0,7.0,11.0,63.6,8.0,0.0,856.0,5094.0,2766.0,932.0,915.0,98.2,5.0,3.0,1.0,29.0,29.0,1.0,0.0,1.0,1.0,235.0,53.0,23.0,69.7
160,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,22,1997,29.0,21.0,1854.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.05,0.05,0.0,0.05,1.5,1.5,2.2,0.07,0.11,0.18,0.07,0.18,20.6,28.0,4.0,0.0,14.3,1.36,0.19,0.0,0.0,0.05,-1.5,-1.5,479.0,697.0,68.7,8418.0,3704.0,8.0,48.0,16.7,394.0,489.0,80.6,77.0,160.0,48.1,-1.2,26.0,28.0,24.0,17.0,108.0,624.0,73.0,8.0,1.0,113.0,20.0,82.0,1.0,0.0,1.0,0.0,360.0,181.0,156.0,44.0,539.0,29.0,64.0,3.0,2.0,17.0,19.0,45.0,51.0,2.48,37.0,4.0,3.0,5.0,2.0,3.0,0.15,1.0,0.0,0.0,0.0,2.0,0.0,46.0,26.0,22.0,18.0,6.0,15.0,38.0,39.5,23.0,399.0,91.0,22.8,133.0,165.0,101.0,42.0,3.0,0.0,39.0,15.0,33.0,0.0,948.0,57.0,232.0,405.0,377.0,50.0,876.0,22.0,35.0,62.9,23.0,1.0,581.0,3604.0,2215.0,744.0,562.0,75.5,24.0,25.0,0.0,59.0,30.0,3.0,1.0,1.0,0.0,155.0,25.0,45.0,35.7
161,Kastriot Dermaku,al ALB,DF,Parma,27,1992,16.0,10.0,1026.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.07,0.0,0.07,0.07,0.07,11.4,3.0,2.0,0.0,66.7,0.26,0.18,0.0,0.0,0.25,-0.8,-0.8,321.0,377.0,85.1,7719.0,2397.0,8.0,11.0,72.7,184.0,204.0,90.2,129.0,162.0,79.6,0.0,0.0,14.0,1.0,0.0,22.0,355.0,22.0,14.0,0.0,38.0,13.0,1.0,0.0,0.0,0.0,0.0,260.0,36.0,81.0,32.0,312.0,17.0,2.0,1.0,0.0,5.0,2.0,3.0,4.0,0.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,7.0,2.0,0.0,3.0,11.0,27.3,8.0,124.0,37.0,29.8,86.0,37.0,1.0,27.0,18.0,0.0,9.0,12.0,75.0,0.0,501.0,141.0,344.0,174.0,9.0,2.0,480.0,2.0,2.0,100.0,2.0,0.0,259.0,1696.0,976.0,291.0,282.0,96.9,0.0,2.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,77.0,29.0,11.0,72.5
162,Daniele Dessena,it ITA,MF,Brescia,32,1987,24.0,22.0,1869.0,2.0,0.0,0.0,0.0,7.0,1.0,0.1,0.0,0.1,0.1,0.1,1.4,1.4,0.2,0.07,0.01,0.07,0.07,0.07,20.8,18.0,5.0,0.0,27.8,0.87,0.24,0.11,0.4,0.08,0.6,0.6,563.0,710.0,79.3,10529.0,3076.0,7.0,23.0,30.4,431.0,489.0,88.1,125.0,198.0,63.1,-0.2,3.0,49.0,10.0,1.0,90.0,685.0,25.0,13.0,1.0,118.0,23.0,17.0,0.0,0.0,0.0,0.0,451.0,112.0,147.0,98.0,551.0,31.0,9.0,7.0,1.0,17.0,13.0,16.0,19.0,0.91,14.0,0.0,0.0,2.0,3.0,3.0,0.14,1.0,0.0,0.0,0.0,2.0,0.0,24.0,15.0,12.0,10.0,2.0,10.0,31.0,32.3,21.0,299.0,72.0,24.1,86.0,148.0,65.0,21.0,3.0,0.0,18.0,10.0,24.0,0.0,875.0,33.0,197.0,535.0,206.0,31.0,851.0,12.0,19.0,63.2,14.0,0.0,606.0,3775.0,1709.0,675.0,589.0,87.3,19.0,20.0,1.0,26.0,20.0,0.0,2.0,1.0,0.0,166.0,22.0,28.0,44.0
163,Mattia Destro,it ITA,"FW,MF",Genoa,28,1991,8.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.27,0.0,0.27,0.27,0.27,1.7,7.0,4.0,0.0,57.1,4.2,2.4,0.0,0.0,0.06,-0.4,-0.4,20.0,26.0,76.9,223.0,37.0,2.0,5.0,40.0,18.0,21.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,0.0,19.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,1.8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,20.7,1.0,8.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,1.0,4.0,17.0,21.0,8.0,37.0,3.0,3.0,100.0,3.0,1.0,24.0,135.0,81.0,84.0,26.0,31.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,4.0,10.0,28.6
164,Mattia Destro,it ITA,FW,Bologna,28,1991,5.0,2.0,185.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9,0.19,0.44,0.63,0.19,0.63,2.1,4.0,2.0,0.0,50.0,1.95,0.97,0.0,0.0,0.1,-0.4,-0.4,14.0,20.0,70.0,247.0,102.0,1.0,2.0,50.0,11.0,16.0,68.8,2.0,2.0,100.0,-0.9,2.0,2.0,2.0,0.0,5.0,19.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,3.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,43.0,9.0,20.9,2.0,21.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,3.0,22.0,16.0,9.0,39.0,1.0,1.0,100.0,1.0,0.0,25.0,125.0,47.0,74.0,25.0,33.8,5.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,13.0,13.3
165,Samuel Di Carmine,it ITA,FW,Hellas Verona,30,1988,22.0,17.0,1293.0,8.0,0.0,1.0,2.0,3.0,0.0,0.56,0.0,0.56,0.49,0.49,6.3,4.8,0.6,0.44,0.04,0.48,0.33,0.38,14.4,30.0,14.0,0.0,46.7,2.09,0.97,0.23,0.5,0.16,1.7,2.2,181.0,256.0,70.7,2206.0,142.0,19.0,32.0,59.4,151.0,208.0,72.6,11.0,16.0,68.8,-0.6,5.0,1.0,2.0,0.0,4.0,229.0,27.0,0.0,1.0,86.0,1.0,10.0,0.0,0.0,0.0,0.0,131.0,89.0,36.0,25.0,174.0,29.0,0.0,6.0,1.0,3.0,0.0,17.0,19.0,1.32,13.0,0.0,0.0,3.0,3.0,2.0,0.14,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,7.0,0.0,7.0,208.0,57.0,27.4,13.0,74.0,121.0,3.0,0.0,0.0,3.0,0.0,11.0,0.0,387.0,12.0,26.0,165.0,205.0,70.0,360.0,5.0,7.0,71.4,6.0,0.0,221.0,940.0,319.0,610.0,277.0,45.4,28.0,17.0,0.0,33.0,26.0,17.0,2.0,0.0,0.0,49.0,29.0,45.0,39.2
166,Federico Di Francesco,it ITA,FW,SPAL,25,1994,20.0,13.0,1082.0,2.0,0.0,0.0,0.0,4.0,0.0,0.17,0.0,0.17,0.17,0.17,2.4,2.4,1.0,0.2,0.08,0.28,0.2,0.28,12.0,23.0,8.0,1.0,34.8,1.91,0.67,0.09,0.25,0.1,-0.4,-0.4,264.0,346.0,76.3,4257.0,1068.0,10.0,17.0,58.8,215.0,258.0,83.3,39.0,71.0,54.9,-1.0,17.0,9.0,13.0,2.0,36.0,304.0,42.0,15.0,1.0,88.0,9.0,35.0,12.0,8.0,0.0,0.0,218.0,48.0,80.0,37.0,282.0,14.0,4.0,3.0,0.0,6.0,6.0,16.0,37.0,3.08,22.0,3.0,4.0,2.0,6.0,2.0,0.17,1.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,3.0,3.0,1.0,2.0,18.0,11.1,16.0,169.0,43.0,25.4,27.0,77.0,65.0,13.0,3.0,0.0,10.0,3.0,3.0,0.0,478.0,7.0,61.0,222.0,243.0,49.0,439.0,16.0,28.0,57.1,18.0,2.0,355.0,2643.0,1453.0,488.0,335.0,68.6,24.0,25.0,0.0,19.0,30.0,4.0,1.0,0.0,0.0,71.0,7.0,16.0,30.4
