,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
123,David Costas,es ESP,DF,Celta Vigo,24,1995,6.0,3.0,338.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.0,0.04,0.04,0.04,3.8,1.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.14,-0.1,-0.1,182.0,198.0,91.9,3688.0,1173.0,1.0,5.0,20.0,131.0,137.0,95.6,50.0,56.0,89.3,0.0,0.0,3.0,0.0,0.0,13.0,190.0,8.0,5.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,14.0,20.0,21.0,167.0,3.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0,3.0,26.0,9.0,34.6,19.0,4.0,3.0,6.0,4.0,0.0,2.0,6.0,19.0,0.0,240.0,29.0,128.0,119.0,6.0,2.0,233.0,0.0,0.0,0.0,0.0,0.0,162.0,908.0,456.0,158.0,153.0,96.8,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,38.0,8.0,7.0,53.3
124,Thibaut Courtois,be BEL,GK,Real Madrid,27,1992,34.0,34.0,3060.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,1.0,0.0,100.0,0.03,0.03,0.0,0.0,0.06,-0.1,-0.1,849.0,1084.0,78.3,21914.0,10821.0,0.0,1.0,0.0,522.0,523.0,99.8,327.0,560.0,58.4,0.0,0.0,4.0,0.0,0.0,0.0,796.0,288.0,69.0,1.0,95.0,26.0,0.0,0.0,0.0,0.0,0.0,727.0,48.0,309.0,560.0,317.0,1.0,0.0,200.0,4.0,34.0,1.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1153.0,1059.0,1150.0,3.0,1.0,1.0,869.0,0.0,0.0,0.0,0.0,0.0,628.0,3238.0,1408.0,575.0,572.0,99.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,100.0
125,Sebastián Cristóforo,uy URU,MF,Eibar,25,1993,18.0,9.0,877.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.02,0.05,0.08,0.02,0.08,9.7,7.0,3.0,2.0,42.9,0.72,0.31,0.0,0.0,0.03,-0.2,-0.2,232.0,313.0,74.1,4126.0,1136.0,5.0,16.0,31.3,178.0,210.0,84.8,49.0,87.0,56.3,-0.5,7.0,27.0,2.0,0.0,31.0,304.0,9.0,1.0,0.0,74.0,16.0,18.0,7.0,3.0,3.0,1.0,174.0,67.0,72.0,42.0,237.0,23.0,0.0,6.0,0.0,10.0,6.0,9.0,14.0,1.44,9.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,24.0,14.0,17.0,11.0,9.0,28.0,32.1,19.0,257.0,80.0,31.1,68.0,127.0,62.0,31.0,3.0,0.0,28.0,8.0,2.0,0.0,469.0,11.0,80.0,260.0,153.0,8.0,458.0,10.0,17.0,58.8,11.0,0.0,288.0,1128.0,516.0,323.0,259.0,80.2,12.0,20.0,0.0,21.0,24.0,2.0,0.0,0.0,0.0,96.0,6.0,14.0,30.0
126,Cucho,co COL,"FW,MF",Mallorca,20,1999,22.0,17.0,1487.0,5.0,1.0,0.0,0.0,5.0,1.0,0.3,0.06,0.36,0.3,0.36,4.3,4.3,1.3,0.26,0.08,0.34,0.26,0.34,16.5,45.0,14.0,0.0,31.1,2.72,0.85,0.11,0.36,0.1,0.7,0.7,315.0,448.0,70.3,4812.0,1241.0,18.0,41.0,43.9,253.0,337.0,75.1,44.0,70.0,62.9,-0.3,17.0,18.0,8.0,4.0,31.0,436.0,12.0,2.0,0.0,135.0,13.0,24.0,0.0,0.0,0.0,0.0,253.0,108.0,87.0,60.0,316.0,29.0,3.0,9.0,1.0,11.0,9.0,25.0,42.0,2.54,25.0,0.0,10.0,2.0,5.0,6.0,0.36,2.0,0.0,2.0,1.0,1.0,0.0,19.0,11.0,9.0,9.0,1.0,4.0,15.0,26.7,11.0,259.0,61.0,23.6,58.0,120.0,81.0,20.0,2.0,0.0,18.0,12.0,14.0,0.0,690.0,22.0,105.0,331.0,310.0,65.0,679.0,33.0,51.0,64.7,34.0,1.0,502.0,3500.0,2006.0,757.0,524.0,69.2,44.0,41.0,1.0,16.0,37.0,4.0,0.0,1.0,0.0,78.0,41.0,65.0,38.7
127,Marc Cucurella,es ESP,"MF,DF",Getafe,21,1998,37.0,37.0,3237.0,1.0,5.0,0.0,0.0,9.0,0.0,0.03,0.14,0.17,0.03,0.17,1.8,1.8,4.7,0.05,0.13,0.18,0.05,0.18,36.0,31.0,6.0,2.0,19.4,0.86,0.17,0.03,0.17,0.06,-0.8,-0.8,939.0,1408.0,66.7,16001.0,6392.0,24.0,102.0,23.5,767.0,954.0,80.4,148.0,352.0,42.0,0.3,49.0,87.0,51.0,24.0,211.0,1226.0,182.0,25.0,2.0,283.0,51.0,130.0,15.0,0.0,0.0,1.0,709.0,349.0,350.0,851.0,268.0,107.0,142.0,4.0,13.0,58.0,28.0,82.0,89.0,2.47,71.0,6.0,2.0,2.0,8.0,8.0,0.22,7.0,0.0,0.0,0.0,1.0,0.0,88.0,62.0,31.0,45.0,12.0,27.0,82.0,32.9,55.0,938.0,304.0,32.4,229.0,459.0,250.0,76.0,8.0,1.0,68.0,33.0,41.0,0.0,1819.0,41.0,296.0,828.0,813.0,65.0,1643.0,24.0,48.0,50.0,29.0,2.0,1059.0,5590.0,3315.0,1350.0,1009.0,74.7,65.0,43.0,0.0,78.0,62.0,6.0,1.0,0.0,0.0,375.0,49.0,85.0,36.6
128,Iván Cuéllar,es ESP,GK,Leganés,35,1984,27.0,27.0,2429.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,823.0,51.4,19260.0,14320.0,0.0,0.0,0.0,98.0,100.0,98.0,325.0,723.0,45.0,0.0,0.0,27.0,1.0,0.0,3.0,473.0,350.0,132.0,0.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,142.0,68.0,613.0,541.0,78.0,0.0,0.0,108.0,5.0,43.0,2.0,1.0,3.0,0.11,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,905.0,734.0,884.0,20.0,1.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,349.0,2848.0,1552.0,229.0,228.0,99.6,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0
129,Moanes Dabour,il ISR,FW,Sevilla,27,1992,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.47,0.0,0.47,0.47,0.47,0.3,2.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.07,-0.1,-0.1,14.0,19.0,73.7,243.0,75.0,0.0,2.0,0.0,13.0,15.0,86.7,1.0,2.0,50.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,3.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,60.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1.0,4.0,23.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,21.0,25.0,20.0,80.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0
130,Sergi Darder,es ESP,"MF,FW",Espanyol,25,1993,36.0,29.0,2658.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.03,0.1,0.07,0.1,2.6,2.6,2.2,0.09,0.07,0.16,0.09,0.16,29.5,52.0,9.0,0.0,17.3,1.76,0.3,0.04,0.22,0.05,-0.6,-0.6,805.0,1076.0,74.8,16426.0,4386.0,14.0,38.0,36.8,581.0,710.0,81.8,210.0,328.0,64.0,-1.2,28.0,120.0,23.0,6.0,124.0,979.0,97.0,43.0,4.0,191.0,56.0,58.0,37.0,11.0,17.0,4.0,624.0,180.0,272.0,86.0,890.0,65.0,8.0,3.0,2.0,14.0,20.0,25.0,63.0,2.13,47.0,8.0,4.0,4.0,0.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,48.0,25.0,12.0,26.0,10.0,12.0,48.0,25.0,36.0,629.0,153.0,24.3,131.0,343.0,155.0,33.0,0.0,0.0,33.0,21.0,28.0,1.0,1369.0,28.0,188.0,844.0,422.0,41.0,1276.0,21.0,47.0,44.7,22.0,1.0,883.0,5360.0,2580.0,1119.0,920.0,82.2,34.0,31.0,0.0,34.0,26.0,2.0,0.0,0.0,0.0,205.0,28.0,21.0,57.1
131,Ousmane Dembélé,fr FRA,FW,Barcelona,22,1997,5.0,3.0,357.0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.25,1.0,1.0,0.6,0.26,0.15,0.41,0.26,0.41,4.0,5.0,2.0,0.0,40.0,1.26,0.5,0.2,0.5,0.21,0.0,0.0,201.0,261.0,77.0,3426.0,761.0,4.0,19.0,21.1,166.0,188.0,88.3,31.0,54.0,57.4,-0.6,8.0,13.0,13.0,3.0,24.0,234.0,27.0,3.0,0.0,32.0,11.0,20.0,19.0,9.0,5.0,0.0,186.0,44.0,31.0,81.0,169.0,4.0,5.0,1.0,0.0,5.0,4.0,15.0,18.0,4.54,10.0,2.0,5.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,58.0,10.0,17.2,9.0,31.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,310.0,1.0,19.0,110.0,213.0,23.0,286.0,16.0,31.0,51.6,17.0,0.0,259.0,1926.0,1228.0,307.0,257.0,83.7,12.0,7.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,21.0,1.0,2.0,33.3
132,Deyverson,br BRA,FW,Getafe,28,1991,5.0,3.0,204.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.44,0.44,0.0,0.44,0.6,0.6,0.6,0.25,0.24,0.5,0.25,0.5,2.3,4.0,1.0,1.0,25.0,1.76,0.44,0.0,0.0,0.14,-0.6,-0.6,34.0,68.0,50.0,628.0,177.0,3.0,10.0,30.0,22.0,34.0,64.7,9.0,24.0,37.5,0.4,4.0,9.0,2.0,0.0,9.0,66.0,2.0,0.0,0.0,21.0,7.0,3.0,0.0,0.0,0.0,0.0,20.0,13.0,35.0,45.0,0.0,10.0,1.0,1.0,1.0,2.0,2.0,6.0,5.0,2.21,4.0,0.0,0.0,1.0,0.0,2.0,0.88,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,44.0,7.0,15.9,4.0,14.0,26.0,3.0,1.0,0.0,2.0,0.0,5.0,0.0,96.0,3.0,6.0,46.0,47.0,6.0,93.0,4.0,6.0,66.7,4.0,2.0,57.0,202.0,78.0,116.0,70.0,60.3,10.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,14.0,15.0,10.0,60.0
133,Mouctar Diakhaby,fr FRA,DF,Valencia,22,1996,21.0,15.0,1444.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,16.0,1.0,1.0,0.0,100.0,0.06,0.06,0.0,0.0,0.05,0.0,0.0,726.0,804.0,90.3,15580.0,4485.0,5.0,8.0,62.5,497.0,530.0,93.8,224.0,266.0,84.2,0.0,1.0,34.0,1.0,1.0,35.0,778.0,26.0,23.0,0.0,77.0,15.0,1.0,0.0,0.0,0.0,0.0,663.0,47.0,94.0,86.0,664.0,34.0,3.0,5.0,4.0,11.0,9.0,4.0,6.0,0.37,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,3.0,1.0,3.0,10.0,30.0,7.0,124.0,39.0,31.5,77.0,42.0,5.0,23.0,14.0,0.0,9.0,12.0,101.0,1.0,956.0,159.0,564.0,436.0,20.0,4.0,930.0,8.0,8.0,100.0,8.0,0.0,656.0,4279.0,2265.0,663.0,648.0,97.7,0.0,4.0,0.0,17.0,14.0,2.0,0.0,1.0,0.0,136.0,35.0,20.0,63.6
134,Brahim Díaz,es ESP,"FW,MF",Real Madrid,19,1999,6.0,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.61,0.0,0.61,0.61,0.61,0.7,3.0,2.0,0.0,66.7,4.15,2.77,0.0,0.0,0.15,-0.4,-0.4,35.0,40.0,87.5,472.0,117.0,0.0,2.0,0.0,33.0,36.0,91.7,2.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,2.0,39.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,1.0,25.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.3,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,0.0,5.0,39.0,26.0,7.0,63.0,2.0,7.0,28.6,3.0,0.0,55.0,373.0,275.0,65.0,53.0,81.5,4.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
135,Víctor Díaz,es ESP,DF,Granada,31,1988,36.0,33.0,2884.0,1.0,5.0,0.0,0.0,4.0,0.0,0.03,0.16,0.19,0.03,0.19,0.7,0.7,2.9,0.02,0.09,0.11,0.02,0.11,32.0,16.0,1.0,0.0,6.3,0.5,0.03,0.06,1.0,0.05,0.3,0.3,1020.0,1507.0,67.7,22122.0,10407.0,11.0,50.0,22.0,716.0,886.0,80.8,293.0,571.0,51.3,2.1,27.0,100.0,33.0,18.0,251.0,1131.0,376.0,52.0,3.0,215.0,64.0,123.0,11.0,2.0,7.0,0.0,578.0,355.0,574.0,81.0,984.0,85.0,313.0,11.0,6.0,52.0,25.0,59.0,46.0,1.44,33.0,11.0,0.0,1.0,0.0,9.0,0.28,5.0,2.0,0.0,1.0,0.0,1.0,79.0,45.0,35.0,39.0,5.0,27.0,67.0,40.3,40.0,405.0,120.0,29.6,180.0,169.0,56.0,88.0,24.0,0.0,64.0,49.0,131.0,0.0,1878.0,128.0,594.0,912.0,437.0,14.0,1512.0,15.0,26.0,57.7,15.0,1.0,836.0,3591.0,1853.0,943.0,861.0,91.3,15.0,9.0,0.0,20.0,12.0,1.0,0.0,0.0,0.0,304.0,54.0,45.0,54.5
136,Papakouli Diop,sn SEN,MF,Eibar,33,1986,30.0,25.0,2253.0,1.0,0.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04,1.1,1.1,0.5,0.04,0.02,0.06,0.04,0.06,25.0,26.0,7.0,0.0,26.9,1.04,0.28,0.04,0.14,0.04,-0.1,-0.1,593.0,806.0,73.6,12207.0,3138.0,3.0,21.0,14.3,431.0,541.0,79.7,159.0,244.0,65.2,-0.5,14.0,83.0,4.0,0.0,86.0,790.0,16.0,15.0,1.0,153.0,28.0,9.0,0.0,0.0,0.0,0.0,428.0,117.0,261.0,66.0,580.0,107.0,1.0,5.0,4.0,29.0,14.0,20.0,27.0,1.08,25.0,0.0,0.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,10.0,27.0,6.0,15.0,44.0,34.1,29.0,414.0,113.0,27.3,92.0,254.0,68.0,37.0,8.0,0.0,29.0,36.0,50.0,1.0,1049.0,50.0,165.0,728.0,198.0,24.0,1036.0,6.0,10.0,60.0,8.0,0.0,502.0,2281.0,884.0,605.0,531.0,87.8,16.0,16.0,0.0,53.0,34.0,1.0,0.0,0.0,0.0,319.0,61.0,36.0,62.9
137,Djené,tg TOG,DF,Getafe,27,1991,34.0,34.0,3060.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.01,0.01,0.02,0.01,0.02,34.0,5.0,1.0,0.0,20.0,0.15,0.03,0.0,0.0,0.04,-0.2,-0.2,684.0,934.0,73.2,16425.0,5788.0,12.0,25.0,48.0,397.0,482.0,82.4,275.0,427.0,64.4,-0.4,6.0,70.0,4.0,2.0,86.0,892.0,42.0,38.0,0.0,188.0,33.0,11.0,0.0,0.0,0.0,0.0,445.0,149.0,340.0,152.0,600.0,127.0,4.0,5.0,4.0,28.0,7.0,14.0,10.0,0.29,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,28.0,35.0,16.0,0.0,15.0,28.0,53.6,13.0,275.0,101.0,36.7,163.0,102.0,10.0,24.0,9.0,0.0,15.0,35.0,232.0,0.0,1295.0,133.0,610.0,680.0,56.0,14.0,1254.0,11.0,14.0,78.6,12.0,0.0,561.0,4037.0,1577.0,449.0,435.0,96.9,6.0,8.0,0.0,42.0,25.0,1.0,0.0,2.0,1.0,458.0,97.0,59.0,62.2
138,Naïs Djouahra,fr FRA,FW,Real Sociedad,19,1999,2.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,0.0,3.1,0.1,0.1,0.2,0.25,0.56,0.8,0.25,0.8,0.3,1.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.08,-0.1,-0.1,15.0,23.0,65.2,232.0,79.0,1.0,1.0,100.0,12.0,18.0,66.7,2.0,4.0,50.0,0.8,2.0,1.0,1.0,1.0,2.0,23.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,1.0,19.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,9.31,2.0,0.0,1.0,0.0,0.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,10.0,14.0,2.0,25.0,1.0,2.0,50.0,2.0,0.0,23.0,145.0,111.0,23.0,23.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
139,Marko Dmitrović,rs SRB,GK,Eibar,27,1992,35.0,35.0,3150.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.01,0.0,0.01,0.01,0.01,35.0,1.0,1.0,0.0,100.0,0.03,0.03,0.0,0.0,0.42,-0.4,-0.4,479.0,1062.0,45.1,24007.0,19172.0,1.0,1.0,100.0,117.0,120.0,97.5,361.0,941.0,38.4,0.0,1.0,62.0,2.0,0.0,1.0,640.0,422.0,177.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,175.0,39.0,848.0,669.0,165.0,0.0,0.0,92.0,7.0,52.0,1.0,3.0,8.0,0.23,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1158.0,931.0,1146.0,13.0,2.0,2.0,742.0,1.0,1.0,100.0,1.0,0.0,495.0,3205.0,1907.0,364.0,360.0,98.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0
140,Jaume Doménech,es ESP,GK,Valencia,28,1990,15.0,14.0,1324.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,457.0,65.6,10025.0,7221.0,3.0,3.0,100.0,140.0,140.0,100.0,157.0,314.0,50.0,0.0,0.0,3.0,0.0,0.0,0.0,276.0,181.0,49.0,0.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,156.0,37.0,264.0,27.0,345.0,0.0,0.0,61.0,0.0,5.0,3.0,0.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,500.0,457.0,500.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,213.0,867.0,505.0,169.0,168.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
141,Domingos Duarte,pt POR,DF,Granada,24,1995,36.0,34.0,3087.0,3.0,1.0,0.0,0.0,7.0,0.0,0.09,0.03,0.12,0.09,0.12,1.2,1.2,0.1,0.04,0.0,0.04,0.04,0.04,34.3,10.0,4.0,0.0,40.0,0.29,0.12,0.3,0.75,0.12,1.8,1.8,970.0,1218.0,79.6,23651.0,7528.0,5.0,16.0,31.3,564.0,637.0,88.5,401.0,565.0,71.0,0.9,2.0,67.0,5.0,1.0,101.0,1117.0,101.0,84.0,0.0,173.0,52.0,1.0,0.0,0.0,0.0,0.0,721.0,156.0,341.0,80.0,951.0,117.0,17.0,6.0,4.0,40.0,4.0,8.0,5.0,0.15,4.0,1.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,27.0,8.0,0.0,7.0,16.0,43.8,9.0,209.0,75.0,35.9,125.0,82.0,2.0,49.0,24.0,0.0,25.0,31.0,234.0,0.0,1566.0,251.0,899.0,710.0,45.0,21.0,1470.0,6.0,9.0,66.7,8.0,2.0,781.0,4886.0,2652.0,854.0,829.0,97.1,8.0,0.0,0.0,39.0,22.0,4.0,0.0,4.0,0.0,297.0,87.0,47.0,64.9
142,Óscar Duarte,cr CRC,DF,Levante,30,1989,8.0,5.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.0,0.03,0.03,0.03,5.4,4.0,1.0,0.0,25.0,0.74,0.19,0.0,0.0,0.04,-0.2,-0.2,190.0,221.0,86.0,4634.0,1633.0,0.0,0.0,0.0,106.0,116.0,91.4,84.0,105.0,80.0,0.0,0.0,5.0,0.0,0.0,7.0,211.0,10.0,10.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,143.0,25.0,53.0,51.0,155.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.74,3.0,0.0,0.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,10.0,1.0,0.0,2.0,3.0,66.7,1.0,49.0,19.0,38.8,34.0,14.0,1.0,11.0,6.0,0.0,5.0,7.0,45.0,1.0,299.0,79.0,207.0,98.0,8.0,6.0,289.0,1.0,1.0,100.0,1.0,0.0,161.0,908.0,457.0,181.0,179.0,98.9,0.0,1.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,38.0,13.0,14.0,48.1
143,Rubén Duarte,es ESP,DF,Alavés,23,1995,31.0,30.0,2663.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.03,0.03,0.0,0.03,1.3,1.3,1.0,0.04,0.03,0.08,0.04,0.08,29.6,20.0,8.0,0.0,40.0,0.68,0.27,0.0,0.0,0.06,-1.3,-1.3,933.0,1310.0,71.2,17336.0,8840.0,14.0,44.0,31.8,745.0,901.0,82.7,174.0,365.0,47.7,0.0,11.0,91.0,16.0,8.0,173.0,971.0,339.0,33.0,0.0,229.0,27.0,67.0,4.0,0.0,1.0,0.0,549.0,265.0,496.0,778.0,116.0,80.0,302.0,4.0,3.0,29.0,18.0,38.0,36.0,1.22,24.0,3.0,0.0,4.0,5.0,6.0,0.2,2.0,1.0,0.0,1.0,2.0,0.0,69.0,38.0,41.0,23.0,5.0,30.0,55.0,54.5,25.0,348.0,104.0,29.9,153.0,149.0,46.0,62.0,9.0,0.0,53.0,46.0,128.0,1.0,1651.0,97.0,538.0,829.0,346.0,33.0,1323.0,4.0,10.0,40.0,5.0,0.0,745.0,3688.0,1863.0,791.0,730.0,92.3,14.0,16.0,0.0,45.0,39.0,0.0,1.0,5.0,0.0,289.0,58.0,49.0,54.2
